app_number,patent_number,blocked_app,date,blocking_type
"10/812,669",7298326,12193142,2011-05-19,103a
"10/162,461",7272847,12083293,2011-04-26,103a
"10/162,461",7272847,12083293,2011-04-26,103a
"10/162,461",7272847,12083293,2011-01-03,103a
"11/070,061",7599327,11970239,2011-10-27,103a
"11/070,061",7599327,11970239,2011-05-09,103a
"11/070,061",7599327,12338299,2012-02-02,103a
"11/070,061",7599327,12995206,2013-08-29,112
"08/599,656",5675286,13028146,2012-08-29,103a
"11/029,228",7181667,11316601,2011-09-06,102
"11/029,228",7181667,13267582,2012-05-15,102
"11/029,228",7181667,13267582,2012-05-15,103
"11/029,228",7181667,13267582,2012-05-15,103a
"11/029,228",7181667,13102766,2013-06-06,103a
"11/029,228",7181667,13102766,2013-10-28,103a
"09/148,760",6324184,11827178,2011-01-13,103
"09/148,760",6324184,12400357,2011-05-06,102e
"09/148,760",6324184,12400357,2011-05-06,103a
"09/238,951",6377713,12501121,2011-02-22,103a
