id,date
8213406,2012-07-03
8213645,2012-07-03
8213959,2012-07-03
8219408,2012-07-10
8223624,2012-07-17
8223685,2012-07-17
8223854,2012-07-17
8223855,2012-07-17
8223961,2012-07-17
8228832,2012-07-24
8233916,2012-07-31
8243678,2012-08-14
8245942,2012-08-21
8249026,2012-08-21
8249607,2012-08-21
8254837,2012-08-28
8254965,2012-08-28
8255151,2012-08-28
8255501,2012-08-28
8259026,2012-09-04
8261154,2012-09-04
8265678,2012-09-11
8265717,2012-09-11
8267598,2012-09-18
8274596,2012-09-25
8279797,2012-10-02
8279811,2012-10-02
8285221,2012-10-09
8285244,2012-10-09
8285322,2012-10-09
8289863,2012-10-16
8295449,2012-10-23
8295504,2012-10-23
8300757,2012-10-30
8305433,2012-11-06
8311214,2012-11-13
8311593,2012-11-13
8320292,2012-11-27
8320360,2012-11-27
8321511,2012-11-27
8327125,2012-12-04
8331394,2012-12-11
8331554,2012-12-11
8332409,2012-12-11
8340492,2012-12-25
8340675,2012-12-25
8351544,2013-01-08
8356314,2013-01-15
8364020,2013-01-29
8364964,2013-01-29
8368741,2013-02-05
8371022,2013-02-12
8374146,2013-02-12
8374452,2013-02-12
8374583,2013-02-12
8374984,2013-02-12
8379632,2013-02-19
8392528,2013-03-05
8395597,2013-03-12
8396467,2013-03-12
8396734,2013-03-12
8401532,2013-03-19
8401574,2013-03-19
8406319,2013-03-26
8406426,2013-03-26
8416761,2013-04-09
8417937,2013-04-09
8421931,2013-04-16
8422956,2013-04-16
8423013,2013-04-16
8423075,2013-04-16
8430256,2013-04-30
8433926,2013-04-30
8437581,2013-05-07
8437798,2013-05-07
8442388,2013-05-14
8442513,2013-05-14
8442837,2013-05-14
8463232,2013-06-11
8467448,2013-06-18
8472998,2013-06-25
8478328,2013-07-02
8479020,2013-07-02
8483632,2013-07-09
8484530,2013-07-09
8484625,2013-07-09
8487951,2013-07-16
8493364,2013-07-23
8493874,2013-07-23
8494575,2013-07-23
8503541,2013-08-06
8503638,2013-08-06
8509146,2013-08-13
8509772,2013-08-13
8509800,2013-08-13
8510848,2013-08-13
8514329,2013-08-20
8516532,2013-08-20
8519322,2013-08-27
8520496,2013-08-27
8520589,2013-08-27
8521204,2013-08-27
8527283,2013-09-03
8532611,2013-09-10
8537763,2013-09-17
8538747,2013-09-17
8541745,2013-09-24
8544077,2013-09-24
8560026,2013-10-15
8560553,2013-10-15
8561135,2013-10-15
8571475,2013-10-29
8577045,2013-11-05
8577069,2013-11-05
8582538,2013-11-12
8587542,2013-11-19
8588351,2013-11-19
8588864,2013-11-19
8589968,2013-11-19
8599848,2013-12-03
8611837,2013-12-17
8615076,2013-12-24
8619029,2013-12-31
8619716,2013-12-31
8620964,2013-12-31
8630231,2014-01-14
8630350,2014-01-14
8638706,2014-01-28
8638929,2014-01-28
8639303,2014-01-28
8639954,2014-01-28
8644288,2014-02-04
8649659,2014-02-11
8665227,2014-03-04
8665779,2014-03-04
8665811,2014-03-04
8676504,2014-03-18
8687561,2014-04-01
8687691,2014-04-01
8688441,2014-04-01
8700770,2014-04-15
8706061,2014-04-22
8707337,2014-04-22
8711723,2014-04-29
8712086,2014-04-29
8712766,2014-04-29
8724492,2014-05-13
8724742,2014-05-13
8729863,2014-05-20
8730209,2014-05-20
8743284,2014-06-03
8744391,2014-06-03
8744411,2014-06-03
8750724,2014-06-10
8751244,2014-06-10
8760222,2014-06-24
8761079,2014-06-24
8761826,2014-06-24
8766593,2014-07-01
8766868,2014-07-01
8767843,2014-07-01
8768744,2014-07-01
8769005,2014-07-01
8780779,2014-07-15
8786759,2014-07-22
8787468,2014-07-22
8787510,2014-07-22
8788940,2014-07-22
8792945,2014-07-29
8797286,2014-08-05
8798243,2014-08-05
8798671,2014-08-05
8804926,2014-08-12
8806383,2014-08-12
8806545,2014-08-12
8811588,2014-08-19
8818359,2014-08-26
8819838,2014-08-26
8831116,2014-09-09
8831675,2014-09-09
8837519,2014-09-16
8839362,2014-09-16
8848815,2014-09-30
8850286,2014-09-30
8854992,2014-10-07
8866735,2014-10-21
8867371,2014-10-21
8868899,2014-10-21
8873504,2014-10-28
8873760,2014-10-28
8879565,2014-11-04
8880462,2014-11-04
8880752,2014-11-04
8880894,2014-11-04
8890723,2014-11-18
8891506,2014-11-18
8897210,2014-11-25
8897812,2014-11-25
8898469,2014-11-25
8904173,2014-12-02
8904206,2014-12-02
8904462,2014-12-02
8908880,2014-12-09
8910229,2014-12-09
8914603,2014-12-16
8918115,2014-12-23
8918662,2014-12-23
8923167,2014-12-30
8923321,2014-12-30
8923778,2014-12-30
8924200,2014-12-30
D558744,2008-01-01
D602457,2009-10-20
D705188,2014-05-20
D707196,2014-06-17
D707199,2014-06-17
RE38563,2004-08-10
RE38564,2004-08-10
